0,0,2,0.15,0.11,0.11,0.13,0.11,0.11,304
0,0,2,0.15,0.11,0.11,0.13,0.11,0.11,312
0,0,2,0.16,0.11,0.11,0.13,0.11,0.11,311
0,0,2,0.17,0.11,0.11,0.14,0.11,0.11,310
0,0,2,0.12,0.11,0.11,0.13,0.11,0.11,313
0,0,2,-0.06,0.11,0.11,0.11,0.11,0.11,310
0,0,2,-0.16,0.10,0.10,0.06,0.10,0.10,311
0,0,2,-0.36,0.10,0.10,-0.06,0.10,0.10,308
0,0,2,-0.54,0.09,0.09,-0.29,0.09,0.09,310
0,0,2,-0.59,0.07,0.08,-0.48,0.08,0.08,310
0,0,2,-0.72,0.06,0.07,-0.63,0.07,0.07,310
0,0,2,-0.71,0.04,0.05,-0.68,0.06,0.06,313
0,0,2,-0.57,0.03,0.04,-0.63,0.05,0.05,311
0,0,2,-0.36,0.02,0.03,-0.52,0.04,0.05,314
0,0,2,-0.30,0.01,0.03,-0.41,0.04,0.04,311
0,0,2,-0.66,-0.01,0.02,-0.54,0.02,0.03,308
0,0,2,-0.61,-0.03,0.00,-0.58,0.01,0.03,310
0,0,2,-0.52,-0.04,-0.01,-0.55,0.01,0.02,310
0,0,2,-0.00,-0.04,-0.01,-0.36,0.01,0.02,310
0,0,2,-0.48,-0.05,-0.01,-0.43,-0.00,0.01,312
0,0,2,-0.35,-0.06,-0.02,-0.39,-0.01,0.01,310
0,0,3,-0.39,-0.07,-0.03,-0.39,-0.01,0.01,312
0,0,3,-0.50,-0.09,-0.04,-0.42,-0.02,-0.00,310
0,0,3,-0.53,-0.10,-0.05,-0.45,-0.03,-0.01,310
0,0,3,-0.54,-0.12,-0.06,-0.48,-0.04,-0.01,311
0,0,3,-0.46,-0.13,-0.07,-0.48,-0.04,-0.02,311
0,0,3,-0.48,-0.14,-0.08,-0.48,-0.05,-0.02,311
0,0,3,-0.49,-0.16,-0.08,-0.48,-0.06,-0.03,310
0,0,3,-0.56,-0.17,-0.09,-0.49,-0.07,-0.03,316
0,0,3,0.02,-0.16,-0.09,-0.39,-0.07,-0.03,310
0,0,3,-0.51,-0.18,-0.10,-0.44,-0.07,-0.04,306
0,0,3,-0.53,-0.19,-0.11,-0.47,-0.08,-0.04,311
0,0,3,-0.42,-0.20,-0.12,-0.46,-0.09,-0.05,310
0,0,3,-0.32,-0.21,-0.12,-0.41,-0.09,-0.05,310
0,0,3,-0.39,-0.21,-0.13,-0.40,-0.10,-0.05,310
0,0,3,-0.13,-0.21,-0.13,-0.33,-0.10,-0.06,312
0,0,3,0.06,-0.20,-0.12,-0.17,-0.09,-0.05,313
0,0,3,0.02,-0.19,-0.12,-0.07,-0.09,-0.05,306
0,0,3,-0.10,-0.19,-0.12,-0.09,-0.09,-0.05,310
0,0,3,-0.08,-0.18,-0.12,-0.08,-0.09,-0.05,310
0,0,3,-0.03,-0.18,-0.12,-0.07,-0.09,-0.05,311
0,0,3,-0.04,-0.17,-0.12,-0.06,-0.09,-0.05,312
0,0,3,-0.06,-0.17,-0.11,-0.06,-0.09,-0.05,312
0,0,3,-0.14,-0.17,-0.12,-0.07,-0.09,-0.05,311
0,0,3,-0.38,-0.18,-0.12,-0.14,-0.09,-0.06,318
0,0,3,-0.33,-0.18,-0.12,-0.20,-0.10,-0.06,312
0,0,3,-0.36,-0.19,-0.13,-0.27,-0.10,-0.06,310
0,0,3,-0.34,-0.19,-0.13,-0.30,-0.11,-0.07,310
0,0,3,-0.31,-0.20,-0.14,-0.30,-0.11,-0.07,308
0,0,3,-0.15,-0.19,-0.14,-0.26,-0.11,-0.07,312
0,0,3,0.32,-0.18,-0.13,-0.07,-0.10,-0.07,310
0,0,4,-0.13,-0.18,-0.13,-0.10,-0.10,-0.07,311
0,0,4,-0.07,-0.17,-0.13,-0.09,-0.10,-0.07,311
0,0,4,-0.07,-0.17,-0.13,-0.08,-0.10,-0.07,323
0,0,4,-0.17,-0.17,-0.13,-0.11,-0.10,-0.07,308
0,0,4,-0.13,-0.17,-0.13,-0.11,-0.10,-0.07,311
0,0,4,-0.09,-0.17,-0.13,-0.11,-0.10,-0.07,315
0,0,4,-0.09,-0.16,-0.13,-0.11,-0.10,-0.07,301
0,0,4,-0.14,-0.16,-0.13,-0.11,-0.10,-0.07,310
0,0,4,-0.10,-0.16,-0.13,-0.11,-0.10,-0.07,309
0,0,4,-0.14,-0.16,-0.13,-0.11,-0.10,-0.07,309
0,0,4,-0.20,-0.16,-0.13,-0.13,-0.11,-0.07,312
0,0,4,-0.08,-0.16,-0.13,-0.12,-0.11,-0.07,309
0,0,4,-0.20,-0.16,-0.13,-0.13,-0.11,-0.07,309
0,0,4,-0.22,-0.16,-0.13,-0.15,-0.11,-0.07,311
0,0,4,-0.21,-0.16,-0.13,-0.17,-0.11,-0.07,309
0,0,4,-0.23,-0.17,-0.13,-0.18,-0.11,-0.08,309
0,0,4,-0.27,-0.17,-0.13,-0.20,-0.11,-0.08,309
0,0,4,-0.19,-0.17,-0.13,-0.20,-0.11,-0.08,310
0,0,4,-0.22,-0.17,-0.14,-0.20,-0.11,-0.08,309
0,0,4,-0.23,-0.17,-0.14,-0.21,-0.12,-0.08,309
0,0,4,-0.29,-0.17,-0.14,-0.22,-0.12,-0.08,306
0,0,4,-0.07,-0.17,-0.14,-0.19,-0.12,-0.08,301
0,0,4,-0.04,-0.17,-0.14,-0.15,-0.12,-0.08,309
0,0,4,0.01,-0.16,-0.13,-0.10,-0.12,-0.08,309
0,0,4,0.11,-0.16,-0.13,-0.02,-0.11,-0.08,307
0,0,4,0.10,-0.15,-0.13,0.03,-0.11,-0.08,308
0,0,4,0.09,-0.15,-0.12,0.05,-0.11,-0.08,305
0,0,4,0.11,-0.14,-0.12,0.07,-0.11,-0.08,308
0,0,4,0.08,-0.13,-0.12,0.08,-0.10,-0.07,310
0,0,5,0.09,-0.13,-0.11,0.08,-0.10,-0.07,311
0,0,5,0.06,-0.12,-0.11,0.08,-0.10,-0.07,310
0,0,5,0.04,-0.12,-0.11,0.07,-0.10,-0.07,310
0,0,5,0.06,-0.12,-0.11,0.07,-0.10,-0.07,310
0,0,5,0.04,-0.11,-0.11,0.06,-0.09,-0.07,309
0,0,5,0.09,-0.11,-0.10,0.07,-0.09,-0.07,309
0,0,5,-0.06,-0.11,-0.10,0.05,-0.09,-0.07,311
0,0,5,-0.06,-0.10,-0.10,0.03,-0.09,-0.07,312
0,0,5,0.02,-0.10,-0.10,0.02,-0.09,-0.07,310
0,0,5,0.01,-0.10,-0.10,0.02,-0.09,-0.07,311
0,0,5,0.08,-0.09,-0.10,0.03,-0.09,-0.07,310
0,0,5,0.05,-0.09,-0.09,0.04,-0.09,-0.07,311
0,0,5,0.11,-0.09,-0.09,0.05,-0.08,-0.06,308
0,0,5,0.12,-0.08,-0.09,0.06,-0.08,-0.06,308
0,0,5,0.11,-0.08,-0.08,0.07,-0.08,-0.06,307
0,0,5,0.11,-0.07,-0.08,0.08,-0.08,-0.06,308
0,0,5,0.11,-0.07,-0.08,0.08,-0.08,-0.06,308
0,0,5,0.10,-0.06,-0.08,0.09,-0.07,-0.06,312
0,0,5,0.11,-0.06,-0.07,0.09,-0.07,-0.06,307
0,0,5,0.10,-0.06,-0.07,0.09,-0.07,-0.06,307
0,0,5,0.10,-0.05,-0.07,0.09,-0.07,-0.05,308
0,0,5,0.10,-0.05,-0.07,0.09,-0.07,-0.05,310
0,0,5,0.10,-0.04,-0.06,0.09,-0.06,-0.05,306
0,0,5,0.10,-0.04,-0.06,0.10,-0.06,-0.05,307
0,0,5,0.10,-0.04,-0.06,0.10,-0.06,-0.05,306
0,0,5,0.10,-0.03,-0.06,0.10,-0.06,-0.05,311
0,0,5,0.11,-0.03,-0.05,0.10,-0.06,-0.05,307
0,0,5,0.11,-0.03,-0.05,0.10,-0.06,-0.05,308
0,0,5,0.11,-0.02,-0.05,0.10,-0.05,-0.05,310
0,0,5,0.11,-0.02,-0.05,0.10,-0.05,-0.05,307
0,0,6,0.10,-0.02,-0.05,0.10,-0.05,-0.05,308
0,0,6,0.11,-0.01,-0.04,0.10,-0.05,-0.04,308
0,0,6,0.10,-0.01,-0.04,0.10,-0.05,-0.04,308
0,0,6,0.10,-0.01,-0.04,0.10,-0.05,-0.04,307
0,0,6,0.10,-0.01,-0.04,0.10,-0.04,-0.04,305
0,0,6,0.10,-0.00,-0.04,0.10,-0.04,-0.04,307
0,0,6,0.10,-0.00,-0.03,0.10,-0.04,-0.04,308
0,0,6,0.10,0.00,-0.03,0.10,-0.04,-0.04,308
0,0,6,0.10,0.00,-0.03,0.10,-0.04,-0.04,310
0,0,6,0.10,0.01,-0.03,0.10,-0.04,-0.04,308
0,0,6,0.10,0.01,-0.03,0.10,-0.04,-0.04,308
0,0,6,0.10,0.01,-0.02,0.10,-0.03,-0.04,311
0,0,6,0.10,0.01,-0.02,0.10,-0.03,-0.03,308
0,0,6,0.10,0.01,-0.02,0.10,-0.03,-0.03,308
0,0,6,0.10,0.02,-0.02,0.10,-0.03,-0.03,309
0,0,6,0.10,0.02,-0.02,0.10,-0.03,-0.03,310
0,0,6,0.10,0.02,-0.02,0.10,-0.03,-0.03,307
0,0,6,0.10,0.02,-0.01,0.10,-0.03,-0.03,307
0,0,6,0.10,0.02,-0.01,0.10,-0.02,-0.03,310
0,0,6,0.11,0.02,-0.01,0.10,-0.02,-0.03,312
0,0,6,0.10,0.03,-0.01,0.10,-0.02,-0.03,309
0,0,6,0.10,0.03,-0.01,0.10,-0.02,-0.03,308
0,0,6,0.10,0.03,-0.01,0.10,-0.02,-0.03,320
0,0,6,0.10,0.03,-0.01,0.10,-0.02,-0.03,308
0,0,6,0.10,0.03,-0.00,0.10,-0.02,-0.03,302
0,0,6,0.10,0.03,-0.00,0.10,-0.02,-0.03,308
0,0,6,0.10,0.03,-0.00,0.10,-0.02,-0.02,307
0,0,6,0.10,0.04,-0.00,0.10,-0.01,-0.02,313
0,0,6,0.10,0.04,0.00,0.10,-0.01,-0.02,307
0,0,7,0.10,0.04,0.00,0.10,-0.01,-0.02,308
0,0,7,0.10,0.04,0.00,0.10,-0.01,-0.02,309
0,0,7,0.10,0.04,0.00,0.10,-0.01,-0.02,308
0,0,7,0.10,0.04,0.01,0.10,-0.01,-0.02,309
0,0,7,0.10,0.04,0.01,0.10,-0.01,-0.02,308
0,0,7,0.10,0.04,0.01,0.10,-0.01,-0.02,309
0,0,7,0.10,0.04,0.01,0.10,-0.01,-0.02,307
0,0,7,0.10,0.05,0.01,0.10,-0.00,-0.02,315
0,0,7,0.10,0.05,0.01,0.10,-0.00,-0.02,311
0,0,7,0.10,0.05,0.01,0.10,-0.00,-0.02,308
0,0,7,0.10,0.05,0.01,0.10,-0.00,-0.02,308
0,0,7,0.10,0.05,0.01,0.10,-0.00,-0.02,307
0,0,7,0.10,0.05,0.02,0.10,-0.00,-0.01,308
0,0,7,0.10,0.05,0.02,0.10,0.00,-0.01,309
0,0,7,0.10,0.05,0.02,0.10,0.00,-0.01,308
0,0,7,0.10,0.05,0.02,0.10,0.00,-0.01,307
0,0,7,0.10,0.05,0.02,0.10,0.00,-0.01,306
0,0,7,0.10,0.05,0.02,0.10,0.00,-0.01,308
0,0,7,0.10,0.05,0.02,0.10,0.00,-0.01,312
0,0,7,0.10,0.06,0.02,0.10,0.01,-0.01,307
0,0,7,0.10,0.06,0.02,0.10,0.01,-0.01,307
0,0,7,0.10,0.06,0.02,0.10,0.01,-0.01,308
0,0,7,0.10,0.06,0.02,0.10,0.01,-0.01,307
0,0,7,0.10,0.06,0.03,0.10,0.01,-0.01,312
0,0,7,0.10,0.06,0.03,0.10,0.01,-0.01,307
0,0,7,0.10,0.06,0.03,0.10,0.01,-0.01,309
0,0,7,0.09,0.06,0.03,0.10,0.01,-0.01,307
0,0,7,0.10,0.06,0.03,0.10,0.01,-0.01,306
0,0,7,0.11,0.06,0.03,0.10,0.01,-0.01,304
0,0,8,0.13,0.06,0.03,0.10,0.01,-0.01,308
0,0,8,0.11,0.06,0.03,0.10,0.01,-0.00,306
0,0,8,0.11,0.06,0.03,0.10,0.02,-0.00,307
0,0,8,0.12,0.06,0.03,0.10,0.02,-0.00,309
0,0,8,0.16,0.07,0.03,0.10,0.02,-0.00,304
0,0,8,0.11,0.07,0.04,0.10,0.02,-0.00,309
0,0,8,0.14,0.07,0.04,0.10,0.02,-0.00,300
0,0,8,0.09,0.07,0.04,0.10,0.02,-0.00,307
0,0,8,0.11,0.07,0.04,0.10,0.02,-0.00,305
0,0,8,0.13,0.07,0.04,0.11,0.02,-0.00,309
0,0,8,0.15,0.07,0.04,0.11,0.02,0.00,308
0,0,8,0.10,0.07,0.04,0.11,0.02,0.00,307
0,0,8,0.14,0.07,0.04,0.11,0.02,0.00,307
0,0,8,0.04,0.07,0.04,0.10,0.02,0.00,307
0,0,8,0.12,0.07,0.04,0.11,0.03,0.00,308
0,0,8,0.14,0.07,0.04,0.11,0.03,0.00,307
0,0,8,0.11,0.07,0.04,0.11,0.03,0.00,308
0,0,8,0.16,0.07,0.05,0.11,0.03,0.00,879
0,4,44,-0.10,0.07,0.04,0.09,0.03,0.00,878
0,4,44,-0.17,0.07,0.04,0.06,0.03,0.00,878
0,4,44,-0.45,0.06,0.04,-0.07,0.02,0.00,860
0,4,44,-0.26,0.06,0.03,-0.15,0.02,-0.00,876
0,4,44,-0.24,0.05,0.03,-0.19,0.02,-0.00,880
0,4,44,-0.33,0.05,0.03,-0.25,0.01,-0.00,876
0,4,44,-0.24,0.04,0.02,-0.24,0.01,-0.00,877
0,4,44,-0.25,0.04,0.02,-0.25,0.01,-0.00,882
0,4,44,-0.32,0.03,0.02,-0.26,0.01,-0.01,878
0,4,45,-0.33,0.02,0.01,-0.28,0.00,-0.01,872
0,4,45,-0.19,0.02,0.01,-0.26,0.00,-0.01,870
0,4,45,-0.73,0.01,0.00,-0.38,-0.00,-0.01,880
0,4,45,-0.12,0.00,0.00,-0.26,-0.00,-0.01,878
0,4,45,-0.33,-0.00,-0.00,-0.30,-0.01,-0.01,878
0,4,45,-0.35,-0.01,-0.01,-0.32,-0.01,-0.02,879
0,4,45,-0.31,-0.02,-0.01,-0.32,-0.01,-0.02,879
0,4,45,-0.76,-0.05,-0.03,-0.51,-0.02,-0.02,882
0,4,45,0.00,-0.05,-0.03,-0.25,-0.02,-0.02,881
0,4,45,-0.23,-0.05,-0.03,-0.24,-0.03,-0.02,882
0,4,45,-0.19,-0.05,-0.03,-0.22,-0.03,-0.02,883
0,4,45,-0.12,-0.06,-0.03,-0.19,-0.03,-0.02,882
0,4,45,-0.13,-0.06,-0.03,-0.17,-0.03,-0.02,883
0,4,45,-0.23,-0.06,-0.04,-0.19,-0.03,-0.03,883
0,4,45,-0.36,-0.07,-0.04,-0.23,-0.03,-0.03,884
0,4,45,-0.38,-0.08,-0.05,-0.28,-0.04,-0.03,884
0,4,45,-0.49,-0.09,-0.05,-0.36,-0.04,-0.03,881
0,4,45,0.31,-0.08,-0.05,-0.07,-0.04,-0.03,877
0,4,45,0.43,-0.06,-0.04,0.26,-0.03,-0.03,881
0,4,45,-0.27,-0.07,-0.04,-0.11,-0.04,-0.03,884
0,4,45,-0.45,-0.08,-0.05,-0.35,-0.04,-0.03,880
0,4,45,-0.60,-0.10,-0.06,-0.52,-0.05,-0.03,882
0,4,45,-0.16,-0.10,-0.06,-0.30,-0.05,-0.03,883
0,4,45,-0.46,-0.11,-0.07,-0.40,-0.05,-0.03,883
0,4,45,0.06,-0.10,-0.06,-0.16,-0.05,-0.03,876
0,4,45,-0.14,-0.11,-0.06,-0.15,-0.05,-0.03,882
0,4,45,-0.41,-0.12,-0.07,-0.26,-0.05,-0.04,882
0,4,45,-0.37,-0.12,-0.07,-0.31,-0.06,-0.04,881
0,4,45,-0.28,-0.13,-0.08,-0.30,-0.06,-0.04,880
0,4,46,-0.28,-0.13,-0.08,-0.29,-0.06,-0.04,882
0,4,46,-0.22,-0.14,-0.08,-0.27,-0.06,-0.04,879
0,4,46,-0.62,-0.16,-0.09,-0.35,-0.07,-0.04,879
0,4,46,-0.05,-0.15,-0.09,-0.24,-0.07,-0.04,879
0,4,46,-0.12,-0.15,-0.09,-0.18,-0.07,-0.04,878
0,4,46,-0.14,-0.15,-0.09,-0.16,-0.07,-0.04,878
0,4,46,-0.17,-0.15,-0.10,-0.17,-0.07,-0.04,877
0,4,46,-0.29,-0.16,-0.10,-0.20,-0.08,-0.05,878
0,4,46,-0.33,-0.16,-0.10,-0.24,-0.08,-0.05,874
0,4,46,-0.16,-0.16,-0.10,-0.21,-0.08,-0.05,874
0,4,46,-0.10,-0.16,-0.10,-0.18,-0.08,-0.05,875
0,4,46,-0.04,-0.16,-0.10,-0.13,-0.08,-0.05,873
0,4,46,-0.21,-0.16,-0.10,-0.16,-0.08,-0.05,875
0,4,46,-0.22,-0.16,-0.11,-0.18,-0.08,-0.05,874
0,4,46,-0.26,-0.16,-0.11,-0.20,-0.08,-0.05,873
0,4,46,-0.19,-0.16,-0.11,-0.20,-0.08,-0.05,870
0,4,46,-0.14,-0.16,-0.11,-0.18,-0.08,-0.05,873
0,4,46,-0.06,-0.16,-0.11,-0.15,-0.08,-0.05,872
0,4,46,-0.35,-0.16,-0.11,-0.21,-0.09,-0.05,873
0,4,46,-0.39,-0.17,-0.12,-0.27,-0.09,-0.05,874
0,4,46,-0.31,-0.17,-0.12,-0.29,-0.09,-0.05,874
0,4,46,-0.13,-0.17,-0.12,-0.24,-0.09,-0.05,873
0,4,46,-0.11,-0.17,-0.12,-0.19,-0.09,-0.05,876
0,4,46,-0.25,-0.17,-0.12,-0.21,-0.09,-0.06,876
0,4,46,-0.24,-0.17,-0.12,-0.22,-0.09,-0.06,876
0,4,46,-0.42,-0.18,-0.13,-0.27,-0.10,-0.06,878
0,4,46,-0.32,-0.18,-0.13,-0.29,-0.10,-0.06,878
0,4,46,-0.09,-0.18,-0.13,-0.23,-0.10,-0.06,880
0,4,47,-0.01,-0.18,-0.13,-0.15,-0.10,-0.06,879
0,4,47,-0.21,-0.18,-0.13,-0.18,-0.10,-0.06,880
0,4,47,-0.16,-0.18,-0.13,-0.17,-0.10,-0.06,881
0,4,47,-0.22,-0.18,-0.13,-0.18,-0.10,-0.06,881
0,4,47,-0.14,-0.18,-0.13,-0.17,-0.10,-0.06,886
0,4,47,-0.18,-0.18,-0.13,-0.17,-0.10,-0.06,882
0,4,47,-0.26,-0.18,-0.13,-0.19,-0.10,-0.06,883
0,4,47,-0.11,-0.18,-0.13,-0.17,-0.10,-0.06,884
0,4,47,-0.16,-0.18,-0.13,-0.17,-0.10,-0.06,884
0,4,47,0.34,-0.17,-0.13,-0.07,-0.10,-0.06,883
0,4,47,-0.55,-0.17,-0.13,-0.27,-0.10,-0.06,881
0,4,47,-0.04,-0.17,-0.13,-0.13,-0.10,-0.06,882
0,4,47,-0.30,-0.17,-0.13,-0.23,-0.11,-0.06,880
0,4,47,-0.17,-0.17,-0.13,-0.20,-0.11,-0.06,881
0,4,47,-0.17,-0.17,-0.13,-0.19,-0.11,-0.06,880
0,4,47,-0.16,-0.17,-0.13,-0.18,-0.11,-0.06,879
0,4,47,-0.15,-0.17,-0.13,-0.17,-0.11,-0.06,878
0,4,47,-0.17,-0.17,-0.13,-0.17,-0.11,-0.07,872
0,4,47,-0.09,-0.17,-0.13,-0.16,-0.11,-0.07,872
0,4,47,-0.40,-0.18,-0.14,-0.21,-0.11,-0.07,876
0,4,47,0.10,-0.17,-0.13,-0.11,-0.11,-0.07,876
0,4,47,-0.44,-0.18,-0.14,-0.26,-0.11,-0.07,871
0,4,47,0.09,-0.17,-0.14,-0.07,-0.11,-0.07,872
0,4,47,-0.17,-0.17,-0.14,-0.13,-0.11,-0.07,869
0,4,47,-0.19,-0.17,-0.14,-0.16,-0.11,-0.07,871
0,4,47,-0.21,-0.17,-0.14,-0.18,-0.11,-0.07,869
0,4,47,-0.11,-0.17,-0.14,-0.16,-0.11,-0.07,868
0,4,47,-0.10,-0.17,-0.14,-0.14,-0.11,-0.07,867
0,4,47,-0.04,-0.17,-0.14,-0.11,-0.11,-0.07,868
0,4,47,-0.10,-0.17,-0.14,-0.11,-0.11,-0.07,869
0,4,48,-0.12,-0.16,-0.13,-0.11,-0.11,-0.07,870
0,4,48,-0.34,-0.17,-0.14,-0.16,-0.11,-0.07,870
0,4,48,-0.18,-0.17,-0.14,-0.16,-0.11,-0.07,867
0,4,48,-0.03,-0.17,-0.14,-0.13,-0.11,-0.07,868
0,4,48,-0.09,-0.16,-0.14,-0.12,-0.11,-0.07,871
0,4,48,-0.33,-0.17,-0.14,-0.17,-0.12,-0.07,869
0,4,48,-0.29,-0.17,-0.14,-0.22,-0.12,-0.07,868
0,4,48,-0.39,-0.17,-0.14,-0.28,-0.12,-0.07,869
0,4,48,-0.35,-0.18,-0.15,-0.31,-0.12,-0.07,873
0,4,48,-0.22,-0.18,-0.15,-0.28,-0.12,-0.07,869
0,4,48,-0.49,-0.18,-0.15,-0.35,-0.12,-0.08,870
0,4,48,-0.26,-0.19,-0.15,-0.31,-0.13,-0.08,872
0,4,48,-0.31,-0.19,-0.15,-0.31,-0.13,-0.08,874
0,4,48,-0.36,-0.19,-0.16,-0.33,-0.13,-0.08,872
0,4,48,-0.26,-0.19,-0.16,-0.31,-0.13,-0.08,871
0,4,48,-0.20,-0.19,-0.16,-0.28,-0.13,-0.08,875
0,4,48,-0.09,-0.19,-0.16,-0.23,-0.13,-0.08,876
0,4,48,-0.39,-0.20,-0.16,-0.29,-0.13,-0.08,877
0,4,48,-0.23,-0.20,-0.16,-0.26,-0.13,-0.08,877
0,4,48,-0.13,-0.20,-0.16,-0.22,-0.13,-0.08,878
0,4,48,-0.02,-0.19,-0.16,-0.15,-0.13,-0.08,880
0,4,48,-0.40,-0.20,-0.16,-0.25,-0.14,-0.08,877
0,4,48,-0.15,-0.19,-0.16,-0.20,-0.14,-0.08,877
0,4,48,-0.23,-0.20,-0.16,-0.22,-0.14,-0.08,876
0,4,48,-0.14,-0.19,-0.16,-0.19,-0.14,-0.08,879
0,4,48,-0.17,-0.19,-0.16,-0.18,-0.14,-0.08,875
0,4,48,-0.08,-0.19,-0.16,-0.16,-0.14,-0.08,874
0,4,48,-0.07,-0.19,-0.16,-0.13,-0.14,-0.08,875
0,4,48,0.02,-0.19,-0.16,-0.09,-0.13,-0.08,874
0,4,49,-0.00,-0.18,-0.16,-0.06,-0.13,-0.08,871
0,4,49,-0.10,-0.18,-0.16,-0.07,-0.13,-0.08,871
0,4,49,-0.15,-0.18,-0.16,-0.09,-0.13,-0.08,870
0,4,49,-0.13,-0.18,-0.16,-0.11,-0.13,-0.08,867
0,4,49,-0.17,-0.18,-0.16,-0.12,-0.13,-0.08,879
0,4,49,-0.19,-0.18,-0.16,-0.14,-0.13,-0.08,870
0,4,49,-0.14,-0.18,-0.16,-0.14,-0.13,-0.08,867
0,4,49,-0.16,-0.18,-0.16,-0.14,-0.13,-0.08,871
0,4,49,-0.20,-0.18,-0.16,-0.15,-0.13,-0.08,869
0,4,49,-0.25,-0.18,-0.16,-0.17,-0.14,-0.08,871
0,4,49,-0.22,-0.18,-0.16,-0.18,-0.14,-0.09,872
0,4,49,-0.15,-0.18,-0.16,-0.18,-0.14,-0.09,871
0,4,49,-0.06,-0.18,-0.16,-0.15,-0.14,-0.09,870
0,4,49,-0.26,-0.18,-0.16,-0.18,-0.14,-0.09,872
0,4,49,-0.06,-0.18,-0.16,-0.15,-0.14,-0.09,871
0,4,49,-0.41,-0.18,-0.16,-0.23,-0.14,-0.09,873
0,4,49,-0.17,-0.18,-0.16,-0.20,-0.14,-0.09,870
0,4,49,-0.22,-0.18,-0.16,-0.21,-0.14,-0.09,873
