"hour","min","second","x_raw","x_kal1","x_kal2","x_kal3","x_kal4","x_kal5","label"
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,37,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,37,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,430
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,37,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,426
0,0,37,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,443
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,422
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,430
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,425
0,0,37,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,443
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,430
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,38,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,38,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,423
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,427
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,429
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,39,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,429
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,427
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,428
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,429
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,443
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,428
0,0,40,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,424
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,429
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,427
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,41,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,41,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,423
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,428
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,42,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,42,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,433
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,43,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,43,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,435
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,448
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,445
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,427
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,44,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,44,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,447
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,444
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,45,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,434
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,449
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,436
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,46,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,445
0,0,47,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,430
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,437
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,47,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,443
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,48,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,49,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,438
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,432
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,441
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,442
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,49,-0.23,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,431
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,439
0,0,49,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,440
