,x_kalhman_filter,binary break label
397,-0.0329318495949558,0
398,-0.034944188148389385,0
399,-0.02554599434263008,0
400,-0.02831746619134932,0
401,-0.024158820000848954,0
402,-0.02719696112345846,0
403,-0.02232649490563511,0
404,-0.024875558333100838,0
405,-0.0234586033893572,0
406,-0.013723861998482675,0
407,-0.021759719692778928,0
408,-0.013408984136015017,0
409,-0.02261566171020491,1
410,-0.018619836553406717,1
411,-0.01642955883388468,1
412,-0.019819787616983865,1
413,-0.014381378930839454,1
414,-0.0087978021887503,1
415,-0.018159930658024737,1
416,-0.0170867660097396,1
417,-0.006710858022098025,1
418,-0.010772962073855398,1
419,-0.010751178689750458,1
420,-0.0025068201924354286,1
421,-0.007464062911388666,1
422,0.003354096315511576,1
423,-0.003077930489639523,1
424,-0.0021199040186397344,1
425,0.0024668306548611546,1
426,-0.00042348852829238864,1
427,0.0023753909525889294,1
428,0.007542334062616049,1
429,0.007610123946242213,1
430,0.014387525246207136,1
431,0.017257862041866148,1
432,0.014642210387515717,1
433,0.022760559927567772,1
434,0.015632183018484402,1
435,0.022350379416213317,1
436,0.02450699270556088,1
437,0.02383673455325333,1
438,0.031216693831468786,1
439,0.03688442445540885,1
440,0.03860670952937863,1
441,0.040790003462930394,1
442,0.047118178251378165,1
443,0.04104669258955812,1
444,0.04856652712841035,1
445,0.04449740829715271,1
446,0.049557075259044736,1
447,0.04738375269498807,1
448,0.050415464767918555,1
449,0.05147137293320894,1
450,0.052478586868444754,1
451,0.0516461933416658,1
452,0.058385941172939576,1
453,0.05587464706367379,1
454,0.05976963012902978,1
455,0.05927062266237548,1
456,0.060523416951938386,1
457,0.06391148799429976,1
458,0.06333207290745949,1
459,0.06586508881632569,1
460,0.061246107830802005,0
461,0.05789235898560573,0
462,0.05296426312409505,0
463,0.0536106319386601,0
464,0.056808735404403315,0
465,0.05781938424949838,0
466,0.06247332689720958,0
467,0.055452382915528356,0
468,0.055797990657980134,0
469,0.04961593869753865,0
470,0.0508087088782085,0
471,0.044263571957567735,0
472,0.04249785825971811,0
473,0.04337891841792291,0
474,0.04122290471181404,0
475,0.04142387615859752,0
476,0.039150414946773834,0
477,0.03961477404008894,0
478,0.04071608039510588,0
479,0.03854475194660208,1
480,0.03707537740313602,1
481,0.037773778225936194,1
482,0.0351060349801014,1
483,0.03729423100146072,1
484,0.034027139756787506,1
485,0.03727907336349061,1
486,0.036708325401073966,1
487,0.03677607261300653,1
488,0.036235818822416097,1
489,0.03690640032944084,1
490,0.036575421816212664,1
491,0.0397216961046829,1
492,0.03953335932278973,1
493,0.043158635869709513,1
494,0.043097875076094444,1
495,0.045682957672259855,1
496,0.04614330409542297,1
497,0.051250795590790085,1
498,0.052563608998488054,1
499,0.05497726526843666,1
500,0.058864465224239576,1
501,0.0581180452728044,1
502,0.06289341583954372,1
503,0.06129014467085507,1
504,0.05530677886373328,0
505,0.0518393150106075,0
506,0.05140408017123495,0
507,0.052749005754248776,0
508,0.05522230963323202,0
509,0.05667647278538225,0
510,0.05538965985995585,0
511,0.052608054787683906,0
512,0.048141695995695566,0
513,0.047201635818704235,0
514,0.04551885118605084,0
515,0.043493801180424896,0
516,0.04342692351517331,0
517,0.04073156134768677,0
518,0.04109498826048402,0
519,0.038846483837420814,0
520,0.03663876106436573,0
521,0.033728753819986315,0
522,0.031229691094586814,0
523,0.0274606801717045,0
524,0.026939853692601518,0
525,0.02550157917830391,0
526,0.02465651642761861,0
527,0.026774665020185398,0
528,0.02536513073788553,0
529,0.021800538278211837,0
530,0.019735736234579054,0
531,0.018818006923563918,0
532,0.016465874771407027,0
533,0.01817705809902541,0
534,0.017845689728359815,0
535,0.017166178552076847,0
536,0.017039029012280577,0
537,0.01586897543732159,0
538,0.015420543630387945,0
539,0.012932589927153446,0
540,0.01184980070166778,0
541,0.009768371705894896,0
542,0.010285842344614694,0
543,0.007575595943138988,0
544,0.010344418327227253,0
545,0.009650929562492833,0
546,0.009316746556865693,0
547,0.009495939872421047,0
548,0.010165241948508048,0
549,0.006072706139954018,0
550,0.0063057027749971045,0
551,0.00422288529917423,0
552,0.002994853513899935,0
553,0.0008049593051695086,0
554,-0.0008621809458354904,0
555,-0.0016742953099648863,0
556,-0.0011553341896181138,0
557,0.00032143260966793763,0
558,-0.0011391584195822313,0
559,-0.001443571605236435,0
560,-0.005562573567217788,0
561,-0.005145415985993836,0
562,-0.004417597179166774,0
563,-0.0014708542684045214,0
564,-0.0037127953656783674,0
565,-0.0026759715132540843,0
566,-0.006352576934625487,0
567,-0.005423585092623771,0
568,-0.007625500753080237,0
569,-0.006349387107302373,0
570,-0.007391415548807387,0
571,-0.004017418038234397,0
572,-0.005934694083550039,0
573,-0.006002010189474119,0
574,-0.00916405720075781,0
575,-0.009343148864389,0
576,-0.008702383998045585,0
577,-0.01114203069925318,0
578,-0.009011386663823596,0
579,-0.010822397058546748,0
580,-0.012769230219703324,0
581,-0.012068906787880654,0
582,-0.012359733408011567,0
583,-0.015042869354584841,0
584,-0.012697686984733378,0
585,-0.01411852051722319,0
586,-0.013077601302426758,0
587,-0.012059768608189782,0
588,-0.01202673475363631,0
589,-0.011205252039723952,0
590,-0.014634106178562409,0
591,-0.012165948229372635,0
592,-0.0156715437296851,0
593,-0.014431964288529692,0
594,-0.016479852253301425,0
595,-0.014737372915792711,0
596,-0.013022744683172556,0
597,-0.012645803475575187,0
598,-0.012441356310337381,0
599,-0.015112518037311583,0
600,-0.013419637979851004,0
601,-0.014975780208522117,0
602,-0.013929799753239262,0
603,-0.015787507313409013,0
604,-0.01585507892641439,0
605,-0.01481470068345691,0
606,-0.015996132179234047,0
607,-0.015119586013950997,0
608,-0.017683207477484864,0
609,-0.01285015865152525,0
610,-0.014101061285359408,0
611,-0.013711853009656383,0
612,-0.011419265256593453,0
613,-0.011235901148149027,0
614,-0.011849617694106168,0
615,-0.011820614789593752,0
616,-0.012410215319235807,0
617,-0.01604522649204379,0
618,-0.013449464599610744,0
619,-0.01592213432010458,0
620,-0.015031161468058545,0
621,-0.015426184047598553,0
622,-0.01205789325307962,0
623,-0.016641054714987585,0
624,-0.018006271652019,0
625,-0.01771231794518289,0
626,-0.01887675524862848,0
627,-0.019055098994774332,0
628,-0.02397053303315071,0
629,-0.021620409708891748,0
630,-0.025207373737624154,0
631,-0.022111608034519222,0
632,-0.019707183898174215,0
633,-0.021072935775783026,0
634,-0.017159397318419346,0
635,-0.020660309326496477,0
636,-0.018372761893379767,0
637,-0.01857693321919622,0
638,-0.017218474046929527,0
639,-0.01847064003026644,0
640,-0.017812520870372245,0
641,-0.01852637930396469,0
642,-0.018216062942485386,0
643,-0.017915096063467126,0
644,-0.017786079064210793,0
645,-0.020230432330674637,0
646,-0.019741196563598438,1
647,-0.01910527327675761,1
648,-0.02165515755029036,1
649,-0.019389227498634455,1
650,-0.02294003521143994,1
651,-0.022072329011004563,1
652,-0.02480290358979284,1
653,-0.022917485039502278,1
654,-0.020402047179506524,1
655,-0.019566742882051402,1
656,-0.019573862142863607,1
657,-0.01925740344925253,1
658,-0.018950070348263306,1
659,-0.016603189122177286,1
660,-0.016657115405133635,1
661,-0.013894935115359795,1
662,-0.011459798261998569,1
663,-0.010798335091938734,1
664,-0.008414770006327975,1
665,-0.007324935531405612,1
666,-0.0037220735885267614,1
667,-0.0015611281584096484,1
668,0.0020365175242171504,1
669,0.0023335494721494626,1
670,0.005068581789375415,1
671,0.006467742605233993,1
672,0.008825063785610605,1
673,0.01115772573569137,1
674,0.01579088028532359,1
675,0.01876303795808923,1
676,0.022058850408199604,1
677,0.02376807482134223,1
678,0.02509575417039328,1
679,0.022408975156340508,0
680,0.01992485547964483,0
681,0.01904975775242901,0
682,0.019587102356090805,0
683,0.022852367942748877,0
684,0.02210828155265175,0
685,0.0210410997499529,0
686,0.01829416572115454,0
687,0.01471234310275818,0
688,0.013058774927561051,0
689,0.011612325686750129,0
690,0.011757769724192305,0
691,0.008997027780765762,0
692,0.005744848120114693,0
693,0.005296395663157601,0
694,0.0038301339493736486,0
695,-0.0010308470050421487,0
696,-0.0011886073310257567,0
697,0.0003898268359508669,0
698,-0.0034138810986202306,0
699,-0.0005453226356640223,0
700,-0.003366744231193354,0
701,-0.004376074782524379,0
702,-0.005535388090971094,0
703,-0.0024567749279335166,0
704,-0.004892890805415127,0
705,-0.0040947139990413495,0
706,-0.00630967252491587,0
707,-0.006727338906272917,0
708,-0.006436461596164067,0
709,-0.008039867069047295,0
710,-0.0087572282074206,0
711,-0.01030103996188382,0
712,-0.008101935160486698,0
713,-0.01135214256201477,0
714,-0.01047105973927065,0
715,-0.011313273769508955,0
716,-0.014492726961106157,0
717,-0.013733549869697943,0
718,-0.012994710853477032,0
719,-0.01645744106686054,0
720,-0.01532844952083761,0
721,-0.01827673657350251,0
722,-0.020011611112332763,0
723,-0.023248468107204028,0
724,-0.02267486003344043,0
725,-0.026550357839595414,0
726,-0.025915785586054847,0
727,-0.02907529533253385,0
728,-0.03134842896955234,0
729,-0.030628258718313647,0
730,-0.02906671085778152,0
731,-0.030285330327033348,0
732,-0.02584016488076096,0
733,-0.028709407549860743,0
734,-0.023974386400813938,0
735,-0.02336124186185853,0
736,-0.02312311813561504,0
737,-0.02534938747164825,0
738,-0.022265339485490237,0
739,-0.025421966018898953,0
740,-0.02514533061832454,0
741,-0.024877797855182845,0
742,-0.02740279197695796,0
743,-0.026573637405517003,0
744,-0.031655520539907736,0
745,-0.03180412978167186,0
746,-0.03387499465919452,0
747,-0.0374901912507002,0
748,-0.0339758747522117,0
749,-0.0384107721771685,0
750,-0.03696869788619639,0
751,-0.03958353465917823,0
752,-0.04014187983310863,0
753,-0.03597356903026103,0
754,-0.037522403241778746,0
755,-0.034267005643960485,0
756,-0.03455821936284694,0
757,-0.03301771446620991,0
758,-0.03423210263166584,0
759,-0.03307627455313053,0
760,-0.03284279905337591,0
761,-0.0343748261020836,0
762,-0.03062095633045468,0
763,-0.0320330467082134,0
764,-0.03199706922022137,0
765,-0.03213627367029678,0
766,-0.035009818023377486,0
767,-0.036477975137120505,0
768,-0.03911978763320569,0
769,-0.039308290236111605,0
770,-0.04256136812763932,0
771,-0.04320816307030233,0
772,-0.04127425825199899,0
773,-0.04364575282575159,0
774,-0.03997656342045089,0
775,-0.04172210122346703,0
776,-0.04082101544362978,0
777,-0.040806842566939006,0
778,-0.042150898471409355,0
779,-0.043973172863823635,0
780,-0.03816083637590288,0
781,-0.03994458613468112,0
782,-0.03784682295826544,0
783,-0.03683375679768699,0
784,-0.040014991787368615,0
785,-0.037907163344014505,0
786,-0.0414610688599256,0
787,-0.04125671297885397,0
788,-0.0422876367286072,0
789,-0.046599379265774024,0
790,-0.04417139681272177,0
791,-0.04445376240582499,0
792,-0.04121292789377632,0
793,-0.041191377734552115,0
794,-0.0359325075730698,0
795,-0.03995960920609493,0
796,-0.03374623771865788,0
797,-0.031784750641393786,0
798,-0.033071151427276346,0
799,-0.03338784210260223,0
800,-0.03553495793678634,0
801,-0.0363535896244135,0
802,-0.035327721726765,0
803,-0.03667458248403953,0
804,-0.0340454001756353,0
805,-0.03541375529836353,0
806,-0.03854021666451342,0
807,-0.039108862791538315,0
808,-0.043585310527056755,0
809,-0.04279117381349212,0
810,-0.04562357146310268,0
811,-0.048604540563789864,0
812,-0.045523816149790175,0
813,-0.045237880213287326,0
814,-0.03607783864927129,0
815,-0.036921985200896915,0
816,-0.037550028828195706,0
817,-0.035161051576760846,0
818,-0.04200307576738252,0
819,-0.0402125134088695,0
820,-0.043306961746127616,0
821,-0.040126664294828356,0
822,-0.04698127632187067,0
823,-0.04339402548503,0
824,-0.04577482739976737,0
825,-0.048509619998532774,0
826,-0.04548181901128488,0
827,-0.04925440605210273,0
828,-0.048445165105724705,0
829,-0.05294786138446039,0
830,-0.04587974241268849,0
831,-0.05575538054085103,0
832,-0.045570402978071016,0
833,-0.04754737466582751,0
834,-0.04435878024267727,0
835,-0.04518364805548733,0
836,-0.0414263487412886,0
837,-0.038427896165019834,0
838,-0.04324416001650549,0
839,-0.04064026628355467,0
840,-0.04337058968638768,0
841,-0.0473943039680132,0
842,-0.05088717345242392,0
843,-0.05201234282193641,0
844,-0.05219261468814983,0
845,-0.05523792060295798,0
846,-0.055784832912382294,0
847,-0.05197150352250671,0
848,-0.048437817702457905,0
849,-0.05022338607747864,0
850,-0.050218539354878355,0
851,-0.05000153216666481,0
852,-0.050209783161993364,0
853,-0.05122726106579453,0
854,-0.050193373237244134,0
855,-0.04759705418574935,0
856,-0.048044021536889144,0
857,-0.044745359697825914,0
858,-0.04109493241287921,0
859,-0.05004506975830057,0
860,-0.044604246226342376,0
861,-0.055170214126711054,0
862,-0.05707896452830186,0
863,-0.05669814095291389,0
864,-0.06070690959080299,0
865,-0.04858278194820979,0
866,-0.0500196374720152,0
867,-0.05071157339104662,0
868,-0.038683131127042594,0
869,-0.04111465215169223,0
870,-0.03656467262219021,0
871,-0.04407082482835645,0
872,-0.03661134785635949,0
873,-0.03443910508799948,0
874,-0.03656078958012182,0
875,-0.03345746019207735,0
876,-0.03190869063215539,0
877,-0.03739680006399375,0
878,-0.04183995428218366,0
879,-0.035442849003121626,0
880,-0.04399580008812969,0
881,-0.03904444292447049,0
882,-0.03701770437363108,0
883,-0.038864715808451994,0
884,-0.04213838064288961,0
885,-0.03885416955858491,0
886,-0.03492227248791131,0
887,-0.04346380261771023,0
888,-0.0413392913764409,0
889,-0.038791054692243775,0
890,-0.03956867581192395,0
891,-0.03493764676053919,0
892,-0.04046343894348097,0
893,-0.037227236192769186,0
894,-0.042235277832320235,0
895,-0.04864461125990864,0
896,-0.04186478885839931,0
897,-0.04207343132010077,0
898,-0.03951779220533187,0
899,-0.040026052528449124,0
900,-0.030308904420448934,0
901,-0.035088142185773157,0
902,-0.03445334501065829,0
903,-0.03359976825848535,0
904,-0.03983181569913925,0
905,-0.038602035342814645,0
906,-0.031111764834638126,0
907,-0.045241497515887096,0
908,-0.0400903889038846,0
909,-0.03849878641039971,0
910,-0.048174528765568936,0
911,-0.037214158529580516,0
912,-0.04925005787637389,0
913,-0.03887587341172219,0
914,-0.03802021437950252,0
915,-0.03229572032176438,0
916,-0.031939626294569624,0
917,-0.02624503008163321,0
918,-0.032291554616733956,0
919,-0.030236803596396668,0
920,-0.03274553295907077,0
921,-0.03487529604999844,0
922,-0.03392839140081195,0
923,-0.03249513448465523,0
924,-0.03660704124595204,0
925,-0.033046135520721984,0
926,-0.043085819574360085,0
927,-0.03442290921095044,0
928,-0.03896397964764098,0
929,-0.034337502889734396,0
930,-0.029842465125554645,0
931,-0.02848150761160585,0
932,-0.027450753013946554,0
933,-0.02410601726605345,0
934,-0.027910951105694283,0
935,-0.021726423572545603,0
936,-0.02641067262415157,0
937,-0.029399658094363776,0
938,-0.02602321860694918,0
939,-0.02638580996076611,0
940,-0.032559366578865254,0
941,-0.038394095009123455,0
942,-0.027817167311200295,0
943,-0.03566236527872941,0
944,-0.03523419992476949,0
945,-0.03322735194938948,0
946,-0.030513901522413952,0
947,-0.023734049191484044,0
948,-0.022315784385215674,0
949,-0.0168102721933773,0
950,-0.0281215316850408,0
951,-0.014047830088436339,0
952,-0.02279017605999638,0
953,-0.023873010314520552,0
954,-0.02319402796583816,0
955,-0.024770824175892443,0
956,-0.020008897801481747,0
957,-0.0254577533220132,0
958,-0.028863777628110005,0
959,-0.026180972082433855,0
960,-0.036745622003948174,0
961,-0.029627130422336483,0
962,-0.02262383881624226,0
963,-0.03275490088683308,0
964,-0.00881487825351017,0
965,-0.01905365619947181,0
966,-0.016165698660009664,0
967,-0.02297505614856067,0
968,-0.02766273214017813,0
969,-0.022364208334930857,0
970,-0.02637581786997064,0
971,-0.019030359033484753,0
972,-0.017186073114147382,0
973,-0.014826197557145995,0
974,-0.02038552280635921,0
975,-0.022772747970597678,0
976,-0.0218068759342348,0
977,-0.020028452326352066,0
978,-0.017486239779374836,0
979,-0.012822256004118723,0
980,-0.00496026108360334,0
981,-0.008773222968764607,0
982,-0.006845016668566087,0
983,-0.011066634119545962,0
984,-0.012685193260244518,0
985,-0.013961526744680777,0
986,-0.009887645936017854,0
987,-0.014905953288705191,0
988,-0.006832274556823531,0
989,-0.01205179017057837,0
990,-0.005220972931962997,0
991,-0.008642499446040605,0
992,-0.007319073439618955,0
993,-0.006056259443091391,0
994,-0.007992488088863117,0
995,-0.004688862153161624,0
996,-0.010727816392587027,0
997,-0.0024084019577052668,1
998,-0.0036717853289689323,1
999,-0.007744393586608236,1
1000,-0.004161833991257212,1
1001,0.007080203235888878,1
1002,0.008236727728144357,1
1003,0.007490866911511809,1
1004,0.005229398532219126,1
1005,0.010714741267150066,1
1006,0.013012780740498137,1
1007,0.011664046391876778,1
1008,0.013623670554889222,1
1009,0.016498568932608093,1
